id,ten,gia,phanloai,thuonghieu,xuatxu,xuatxuthuonghieu,sku,mota
106502087,[Chỉ giao HCM] - DỰNG HEO CẮT KHOANH - [Giao siêu tốc],35000,Thực Phẩm Tươi Sống/Thịt/Thịt Heo,OEM,Mỹ,Mỹ,8069118693756,"Với sản phẩm tươi sống, trọng lượng thực tế có thể chênh lệch khoảng 10%.TIKI NGON là gì? Tìm hiểu thêm tại đây
Dựng heo được nhập khẩu từ Mỹ/Đức, là một trong những bộ phận chứa nhiều chất bổ dưỡng của con heo. Móng giò có mùi vị thơm ngon, giá trị dinh dưỡng cao.
Móng giò heo là bộ phận rất ngon của con heo, cung cấp nhiều collagen, được chế biến thành nhiều món ngon như giò heo hầm đu đủ, giò hầm ngũ vị, bún giò, giả cầy, giò ngâm chua ngọt,...
Phân loại: cắt khoanh sẵn
Bảo quản: ở nhiệt độ -18 độ C
HDSD: rã đông và làm chín trước khi ăn.
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
113124615,Ca saba Nhật - 1 Kg,105000,Thực Phẩm Tươi Sống/Hải Sản/Hải Sản Đông Lạnh,OEM,Nhật Bản,-1,9293153919267,"Với sản phẩm tươi sống, trọng lượng thực tế có thể chênh lệch khoảng 10%.TIKI NGON là gì? Tìm hiểu thêm tại đâyTên sản phẩm: Cá saba Nhật-Xuất xứ: Nhật bảnThành phần: 100% cá saba NhậtThương hiệu: New Fresh FoodsQuy cách đóng gói: 1kg/túiBảo quản: nhiệt độ từ 0°C đến -18°C Hướng dẫn sử dụng: hấp, nướng, lẩu,
Cá saba Nhật Bản là loài cá có thịt màu trắng, thân hình thon dài khoảng 25 cm và phần miệng hơi nhọn. 
Thịt cá saba Nhật khá dày, nạc, thịt chắc và đặc biệt ít xương dăm. Cá có vịt ngọt thơm đặc trưng là món ăn tuyệt vời để duy trì sức khỏe và giúp trí não minh mẫn. Người Nhật rất chuộng ăn các món ngon từ cá Saba vì chúng giàu DHA, protein, vitamin và hàm lượng canxi, sắt mà không phải loài cá nào cũng có được. 
Không chỉ thu hút thực khách ở vị thơm ngọt đặc trưng, cá saba Nhật rất thích hợp cho người giảm cân, kéo dài tuổi thọ và giảm nguy cơ mắc bệnh tim mạch hiệu quả.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
113500349,[Chỉ Giao HCM Từ 2 - 3 Ngày] 4P's Original Milano Salami Pizza,117700,Thực Phẩm Tươi Sống/Thực Phẩm Chế Biến Sẵn,Pizza 4Ps,Việt Nam,Việt Nam,2394810376875,"Với sản phẩm tươi sống, trọng lượng thực tế có thể chênh lệch khoảng 10%.TIKI NGON là gì? Tìm hiểu thêm tại đây[Chỉ giao HCM] 4P's Original Milano Salami PizzaGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
108598310,"[Má Hải | Redfish] - Chả cá chiên Nha Trang 450g - Không chất bảo quản, không hàn the - CHỈ GIAO NỘI THÀNH HỒ CHÍ MINH TRONG GIỜ HÀNH CHÍNH",93000,Thực Phẩm Tươi Sống/Hải Sản/Hải Sản Chế Biến,OEM,Việt Nam,Việt Nam,6085496512836,"Thành phần:Cá biển (cá nhồng, cá mối, cá đỏ, cá rựa, cá chai) 98%. Dầu thực vật (dầu đậu nành, dầu hướng dương, dầu cọ), hành tím, muối, đường, tỏi, tiêu, chất điều vị (E621)
Cách bảo quản: Bảo quản từ -10 độ C đến 0 độ C hoặc trong ngăn đông tủ lạnh
Cách sử dụng :Rã đông từ 10-15p trước khi chế biến. Dùng cho các món chiên, xào hoặc dùng chung với cơm, bún, bánh canh
HSD: 6 tháng kể từ ngày sản xuất
Quy cách đóng gói: chả cá hút chân không
Khối lượng tịnh: 450g
Nơi sản xuất: Vạn Ninh, Khánh Hòa
CHỈ GIAO NỘI THÀNH HỒ CHÍ MINH ÁP DỤNG TRONG GIỜ HÀNH CHÍNH
Redfish – một thương hiệu của Bánh Mì Má Hải chuyên phân phối sỉ và lẻ các loại chả cá cao cấp, đa dạng về hương vị và an toàn vệ sinh.
Với mong muốn mang đến một món chả cá truyền thống Việt Nam đảm bảo tất cả các tiêu chí NGON- SẠCH- TIỆN LỢI, chúng tôi đã không quản ngày đêm nghiên cứu nguồn gốc các loại cá biển chất lượng, dinh dưỡng và an toàn. 
Tất cả các sản phẩm của Redfish đều có nguồn gốc được nhập từ nhà cung cấp lớn nhất Nha Trang với hơn 23 năm kinh nghiệm. Sở hữu xưởng sản xuất có tay nghề cao, nhiều năm kinh nghiệm trong việc nêm nếm gia vị,  đơn vị này được đánh giá là đạt sản lượng uy tín, chất lượng tại Khánh Hòa.Với sản phẩm tươi sống, trọng lượng thực tế có thể chênh lệch khoảng 10%.TIKI NGON là gì? Tìm hiểu thêm tại đây
Thành phần:Cá biển (cá nhồng, cá mối, cá đỏ, cá rựa, cá chai) 98%. Dầu thực vật (dầu đậu nành, dầu hướng dương, dầu cọ), hành tím, muối, đường, tỏi, tiêu, chất điều vị (E621)
Cách bảo quản: Bảo quản từ -10 độ C đến 0 độ C hoặc trong ngăn đông tủ lạnh
Cách sử dụng :Rã đông từ 10-15p trước khi chế biến. Dùng cho các món chiên, xào hoặc dùng chung với cơm, bún, bánh canh
HSD: 6 tháng kể từ ngày sản xuất
Quy cách đóng gói: chả cá hút chân không
Khối lượng tịnh: 450g
Nơi sản xuất: Vạn Ninh, Khánh Hòa
CHỈ GIAO NỘI THÀNH HỒ CHÍ MINH ÁP DỤNG TRONG GIỜ HÀNH CHÍNH

Redfish – một thương hiệu của Bánh Mì Má Hải chuyên phân phối sỉ và lẻ các loại chả cá cao cấp, đa dạng về hương vị và an toàn vệ sinh. Với mong muốn mang đến một món chả cá truyền thống Việt Nam đảm bảo tất cả các tiêu chí NGON- SẠCH- TIỆN LỢI, chúng tôi đã không quản ngày đêm nghiên cứu nguồn gốc các loại cá biển chất lượng, dinh dưỡng và an toàn. Tất cả các sản phẩm của Redfish đều có nguồn gốc được nhập từ nhà cung cấp lớn nhất Nha Trang với hơn 23 năm kinh nghiệm. Sở hữu xưởng sản xuất có tay nghề cao, nhiều năm kinh nghiệm trong việc nêm nếm gia vị, đơn vị này được đánh giá là đạt sản lượng uy tín, chất lượng tại Khánh Hòa.
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
110285255,[Chỉ giao HCM] - Thịt Ba chỉ bò Mỹ cắt BBQ - US Beef Short Plate - 500gram,110000,Thực Phẩm Tươi Sống/Thịt/Thịt Bò,Finefood,Mỹ,Mỹ,9654236857690,"Với sản phẩm tươi sống, trọng lượng thực tế có thể chênh lệch khoảng 10%.TIKI NGON là gì? Tìm hiểu thêm tại đâyTên SP: US Beef Short Plate – Thịt ba rọi bò Mỹ 
Mã SP ( Code): USB 10
Xuất xứ: Mỹ
Trọng lượng: 500gram
Cắt 3-5 li để nướng
Bảo quản : Ngăn đá tủ lạnh
Hạn sử dụng : 12 tháng từ ngày đóng gói
US Beef Short Plate – Thịt ba rọi bò Mỹ
Hướng dẫn chế biến: Sản phẩm US Beef Short Plate – Thịt ba rọi bò Mỹ thường được dùng làm nướng, lẩu, xào, đút lò, …
Vui lòng xem thêm phần “Recipes – Thực đơn của bạn” để biết thêm về cách chế biến
Sản phẩm hiện có bán theo Quy cách nguyên khối hoặc cắt miếng theo yêu cầu của Quý khách tại FineFood!Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
100183474,[HCM] - Sườn heo que Đức NKP,60000,Thực Phẩm Tươi Sống/Thịt/Thịt Heo,Nam Khải Phú,Việt Nam,Việt Nam,1756087800635,"Với sản phẩm tươi sống, trọng lượng thực tế có thể chênh lệch khoảng 10%.TIKI NGON là gì? Tìm hiểu thêm tại đâySườn heo cọng được nhập khẩu từ Đức, có chứng từ nhập khẩu đầy đủ.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
114194707,[Chỉ bán HCM] - Thịt Thăn Ngoại Bò Úc - AUST Beef Striploin - 500gram,139000,Thực Phẩm Tươi Sống/Thịt/Thịt Bò,Finefood,Úc,-1,6869092091226,"Với sản phẩm tươi sống, trọng lượng thực tế có thể chênh lệch khoảng 10%.TIKI NGON là gì? Tìm hiểu thêm tại đâyTên SP: Thịt Thăn Ngoại Bò Úc - AUST Beef Striploin
Mã SP ( Code): AUSB 03
Xuất xứ: Úc Trọng lượng: 3 – 4.5 kg/ cây
Bảo quản : Ngăn đá tủ lạnh
Hạn sử dụng : 12 tháng từ ngày đóng gói
AUST Beef Striploin – Thịt thăn ngoại bò Úc cắt dày 1.5cm làm Bít tết
AUST Beef Striploin – Thịt thăn ngoại bò Úc đút lò
Hướng dẫn chế biến: Sản phẩm AUST Beef Striploin – Thịt thăn ngoại bò Úc thường được dùng làm Bít tết, nướng, lẩu, xào, đút lò, …Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
59205945,[Chỉ Giao HCM] - Bắp bò Mỹ Hotpot 500gr,139000,Thực Phẩm Tươi Sống/Thịt/Thịt Bò,Sen Hồng,Mỹ,-1,8366872957555,"Xuất xứ: Mỹ
Đóng gói: 500gr
Bảo quản: đông lạnh
Chế biến: Dùng cho món lẩu, xào,..
Hạn sử dụng: 6 tháng kể từ ngày sản xuất in trên bao bìVới sản phẩm tươi sống, trọng lượng thực tế có thể chênh lệch khoảng 10%.TIKI NGON là gì? Tìm hiểu thêm tại đây- Đặc điểm của bắp bò Mỹ:  + Trong thịt bắp bò cung cấp axit amin, vitamin B6, vitamin B12 bổ sung năng lượng cho hệ thần kinh, hệ cơ và tăng sức dẻo dai của cơ thể. Bên cạnh đó, hàm lượng sắt, kẽm và protein trong thịt bò nhiều gấp đôi so với cá và thịt gia cầm.  + Ăn thịt bắp bò không chỉ làm giảm nguy cơ mắc bệnh thiếu máu mà còn giúp tăng cường hệ miễn dịch, phòng ngừa bệnh tật.  + Khi ăn thịt bắp bò sẽ cảm nhận được vị ngọt tự nhiên và hương thơm đặc trưng, cảm giác sần sật, giòn giòn, dai dai, rất hợp khẩu vị của cánh mày râu.
- Món ăn gợi ý:Bắp bò thường được dùng để chế biến các món ăn như: lẩu bò, phở bò, bò kho, bò hầm, bò sốt vang, bò luộc, bò xào, bò nướng, bò hấp, bò ngâm dấm, bắp bò muối rất ngon miệng.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
95161768,ĐÂU VE VIỆT,28000,Thực Phẩm Tươi Sống/Rau Củ Quả/Rau Củ Quả Xanh,OEM,Việt Nam,Việt Nam,5591282960289,"Với sản phẩm tươi sống, trọng lượng thực tế có thể chênh lệch khoảng 10%.TIKI NGON là gì? Tìm hiểu thêm tại đâyĐÂU VE VIỆTGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
109915267,NutiMilk Thùng 48 Hộp Sữa chua Trân Châu Đường Đen TU.SCTDTI Nutifood,480000,Thực Phẩm Tươi Sống/Đồ Uống - Giải Khát/Sữa Nước,NutiFood,Việt Nam,-1,3931038555730,"Với sản phẩm tươi sống, trọng lượng thực tế có thể chênh lệch khoảng 10%.TIKI NGON là gì? Tìm hiểu thêm tại đâyTHÔNG TIN SẢN PHẨM:
Sữa Chua NutiMilk là thực phẩm dinh dưỡng từ sữa được tạo ra bằng cách lên men tự nhiên với chủng men Streptococcus thermophilus và Lactobacillus bulgaricus. Sản phẩm giàu dinh dưỡng, hương vị thơm ngon thanh mát, đồng thời mang lại nhiều lợi ích sức khỏe như hỗ trợ tiêu hóa tốt, tăng sức đề kháng.

- Đối tượng sử dụng: Từ 3 tuổi trở lên
- Đặc điểm sản phẩm: Bổ sung vitamin A, D3, B1, B3, B5, B6.

Giúp tăng cường sức đề kháng
Tiêu hóa tốt.
Giúp sáng mắt
Canxi từ sữa.
- Quy cách đóng gói: Hộp 100g: 4 hộp/Lốc; 12 Lốc/Thùng

 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
91664419,[Chỉ Giao HCM] - Táo Koru - 1KG,65000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Mỹ,Mỹ,4849403709150,"Trái cây tươi ngon sạch bổ dưỡngVới sản phẩm tươi sống, trọng lượng thực tế có thể chênh lệch khoảng 10%.TIKI NGON là gì? Tìm hiểu thêm tại đâyNgoài việc cung cấp các chất dinh dưỡng cần thiết cho não như đường, vitamin, khoáng chất, táo còn chứa một lượng lớn nguyên tố kẽm. Kẽm là nguyên tố không thể thiếu đối với cơ thể, kẽm có quan hệ mật thiết với acid nucleic, protein làm trí nhớ của não người, nâng cao khả năng đề kháng của cơ thể.
Ngoài ra táo còn chứa các nguyên tố vi lượng khác như canxi, kali, sắt, phốtpho, các vitamin C, B1, B2.
Lượng magiê và kali trong táo giúp điều chỉnh áp suất máu và giữ cho nhịp đập tim ở mức ổn định, chất chống ôxy hoá tự nhiên giúp bảo vệ thành mạch máu .
Vỏ táo giàu chất xơ và có lợi cho hệ tiêu hóa, hơn 1 nửa lượng vitamin C của quả táo đều nằm ở vỏ.
Đường tự nhiên trong táo không ảnh hưởng tới bệnh nhân tiểu đường.
Mặt khác, mùi thơm đặc trưng của táo có tác dụng giải tỏa sự căng thẳng, làm cho tinh thần thoải mái, vui vẻ.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
